"","imdbID","Director","Metascore","imdbRating","imdbVotes","BoxOffice"
"4797","tt0033021","Michael Curtiz","N/A",6.2,3874,"N/A"
"4798","tt0251382","William Dear","N/A",5.2,1386,"N/A"
"4799","tt0105316","Darrell Roodt","N/A",6.3,2053,"$7,306,242"
"4800","tt1668200","Gilles Paquet-Brenner","59",7.5,17296,"$7,693,187"
"4801","tt1667691","Dennis Todorovic","N/A",6.7,1444,"N/A"
"4802","tt1822302","Coley Sohn","51",6.1,1738,"N/A"
"4803","tt0096037","Joan Freeman","44",4.9,3641,"$8,253,123"
"4804","tt0076666","John Badham","77",6.8,81111,"$94,213,184"
"4805","tt1124394","Antti-Jussi Annila","N/A",6.2,7203,"N/A"
"4806","tt1700841","Greg Tiernan, Conrad Vernon","66",6.1,195717,"$97,685,686"
"4807","tt0098257","Andy Sidaris","N/A",4.3,1571,"N/A"
"4808","tt1615065","Oliver Stone","59",6.4,130842,"$47,382,068"
"4809","tt1965065","Michael Mohan","54",5.7,7020,"$5,719"
"4810","tt0206275","Thomas Carter","53",6.1,63037,"$91,057,006"
"4811","tt0332375","Brian Dannelly","62",6.7,47120,"$8,940,582"
"4812","tt0384504","Alice Wu","65",7.4,12233,"$1,187,266"
"4813","tt2140371","Daniel Junge, Sharmeen Obaid-Chinoy","N/A",8,1409,"N/A"
"4814","tt0195234","Nigel Cole","62",6.9,18650,"$12,178,602"
"4815","tt2140373","John Lee Hancock","65",7.5,162880,"$83,301,580"
"4816","tt0120815","Steven Spielberg","91",8.6,1385405,"$217,049,603"
"4817","tt0387564","James Wan","46",7.6,422796,"$56,000,369"
"4818","tt0432348","Darren Lynn Bousman","40",6.6,254194,"$87,039,965"
"4819","tt0489270","Darren Lynn Bousman","48",6.2,195139,"$80,238,724"
"4820","tt0890870","Darren Lynn Bousman","36",5.9,151931,"$63,300,095"
"4821","tt1132626","David Hackl","20",5.8,125949,"$56,746,769"
"4822","tt0098258","Cameron Crowe","85",7.3,91057,"$20,781,385"
"4823","tt0401385","Peter Paige","31",5.7,664,"$5,361"
"4824","tt0050933","Joshua Logan","N/A",7,6991,"$26,300,000"
"4825","tt0042958","Akira Kurosawa","N/A",7.2,4223,"N/A"
"4826","tt0081455","David Cronenberg","60",6.7,56412,"$14,225,876"
"4827","tt0023427","Howard Hawks, Richard Rosson","87",7.7,28372,"N/A"
"4828","tt0086250","Brian De Palma","65",8.3,837280,"$45,408,703"
"4829","tt0038057","Fritz Lang","N/A",7.8,17158,"N/A"
"4830","tt0067713","Roy Ward Baker","N/A",6.1,5823,"N/A"
"4831","tt0330859","Ezekiel Norton","N/A",6.5,1079,"N/A"
"4832","tt0175142","Keenen Ivory Wayans","48",6.2,263309,"$157,019,771"
"4833","tt0257106","Keenen Ivory Wayans","29",5.3,163396,"$71,308,997"
"4834","tt0306047","David Zucker","49",5.5,148934,"$110,003,217"
"4835","tt0362120","David Zucker","40",5.1,122464,"$90,710,620"
"4836","tt0105323","Martin Brest","59",8,297166,"$63,095,253"
"4837","tt0108052","Steven Spielberg","94",9,1349692,"$96,898,818"
"4838","tt3430416","Alex van Warmerdam","N/A",6.6,3296,"N/A"
"4839","tt0054279","Robert Hamer, Hal E. Chester, Cyril Frankel","N/A",7.3,3567,"N/A"
"4840","tt0332379","Richard Linklater","82",7.2,307473,"$81,261,177"
"4841","tt0105328","Helmut Dietl","N/A",7.2,3764,"N/A"
"4842","tt0267913","Raja Gosnell","35",5.2,114926,"$153,322,074"
"4843","tt0331632","Raja Gosnell","34",5.1,58885,"$84,239,132"
"4844","tt0189071","Charles A. Nichols, Ray Patterson","N/A",6.8,5383,"N/A"
"4845","tt0166792","Jim Stenstrum","N/A",7.8,12928,"N/A"
"4846","tt0196931","Jim Stenstrum","N/A",7.3,6686,"N/A"
"4847","tt1731767","Ethan Spaulding","N/A",7.3,2665,"N/A"
"4848","tt1592876","Michael McGowan","N/A",4.5,698,"N/A"
"4849","tt0446029","Edgar Wright","69",7.5,426981,"$33,281,690"
"4850","tt1727776","Christopher Landon","32",6.3,51578,"$3,703,046"
"4851","tt0117571","Wes Craven","65",7.4,344688,"$103,046,663"
"4852","tt0120082","Wes Craven","63",6.3,185350,"$101,363,301"
"4853","tt0134084","Wes Craven","56",5.6,144821,"$89,143,175"
"4854","tt1262416","Wes Craven","52",6.2,151221,"$38,180,928"
"4855","tt0311926","Tomas Alfredson","N/A",7.8,5320,"N/A"
"4856","tt0096061","Richard Donner","38",6.9,100795,"$60,328,558"
"4857","tt0079871","Alan Clarke","78",7.6,11935,"$6,461"
"4858","tt0114369","David Fincher","65",8.6,1640901,"$100,125,643"
"4859","tt2758904","Scot Armstrong","22",5.6,7970,"$4,571"
"4860","tt0108065","Steven Zaillian","89",7.4,40556,"$7,266,383"
"4861","tt0075177","Paul Humfress, Derek Jarman","N/A",6.1,2850,"N/A"
"4862","tt0458471","Simon Fellows","N/A",5,6306,"N/A"
"4863","tt0327137","Tim McCanlies","52",7.5,58231,"$42,070,939"
"4864","tt0028231","Alfred Hitchcock","N/A",6.4,8564,"N/A"
"4865","tt1217213","Bobs Gannaway, Peggy Holmes","N/A",7,12651,"N/A"
"4866","tt0363988","David Koepp","46",6.5,198298,"$48,022,900"
"4867","tt1028576","Randall Wallace","61",7.2,28904,"$59,713,955"
"4868","tt0274812","Steven Shainberg","63",6.9,92276,"$4,059,680"
"4869","tt0117589","Mike Leigh","91",8,43776,"N/A"
"4870","tt0058564","Pietro Germi","N/A",7.9,3507,"N/A"
"4871","tt0110958","Jacques Audiard","69",6.6,1221,"N/A"
"4872","tt1307068","Lorene Scafaria","59",6.7,115066,"$7,078,738"
"4873","tt0120094","Gregory Nava","67",6.8,29406,"$35,764,351"
"4874","tt2140379","Tarsem Singh","34",6.5,100126,"$12,279,691"
"4875","tt1020072","Ava DuVernay","79",7.5,92095,"$52,076,908"
"4876","tt1424432","Asif Kapadia","79",8.5,71438,"$1,612,430"
"4877","tt0114388","Ang Lee","84",7.7,117006,"$43,182,776"
"4878","tt0047469","Luchino Visconti","N/A",7.4,7032,"$27,723"
"4879","tt3845670","Sang-ho Yeon","N/A",6.1,6794,"N/A"
"4880","tt0369053","Julian Fellowes","71",6.4,4340,"$924,260"
"4881","tt0052182","Delbert Mann","68",7.4,7892,"$7,400,000"
"4882","tt0093940","Woody Allen","N/A",6.5,9936,"$486,434"
"4883","tt3661298","Wayne Blair","16",6.2,5278,"N/A"
"4884","tt1048171","Martin Provost","84",7.4,6312,"$884,613"
"4885","tt0240890","Peter Chelsom","52",6.8,114244,"$50,294,317"
"4886","tt0379786","Joss Whedon","74",7.8,296849,"$25,514,517"
"4887","tt2800240","Philippe de Chauveron","N/A",7,42736,"N/A"
"4888","tt0111127","John Waters","64",6.8,30253,"$7,820,688"
"4889","tt1133993","Cheryl Hines","36",5.3,8573,"$25,339"
"4890","tt0070666","Sidney Lumet","81",7.7,124342,"$29,800,000"
"4891","tt0117603","F. Gary Gray","62",6.8,16742,"$36,461,139"
"4892","tt0047472","Stanley Donen","75",7.3,25326,"N/A"
"4893","tt0016332","Buster Keaton","N/A",7.8,10513,"$210,748"
"4894","tt0814314","Gabriele Muccino","36",7.6,303743,"$69,951,824"
"4895","tt1931533","Martin McDonagh","66",7.1,259199,"$15,024,049"
"4896","tt0047478","Akira Kurosawa","98",8.6,345850,"$318,649"
"4897","tt0120102","Jean-Jacques Annaud","55",7.1,145444,"$37,957,682"
"4898","tt1052040","Eduardo Sánchez","N/A",4.6,3057,"N/A"
"4899","tt1121096","Sergei Bodrov","30",5.5,77727,"$17,223,265"
"4900","tt1000774","Michael Patrick King","53",5.7,122868,"$152,647,258"
"4901","tt1261945","Michael Patrick King","27",4.5,80513,"$95,347,692"
"4902","tt2751310","Isaac Feder","34",5.6,5495,"N/A"
"4903","tt0098724","Steven Soderbergh","86",7.2,55729,"$24,741,667"
"4904","tt0203119","Jonathan Glazer","79",7.3,62050,"$6,946,056"
"4905","tt1770734","James Marsh","71",6.2,12660,"$100,616"
"4906","tt0036342","Alfred Hitchcock","94",7.8,66187,"N/A"
"4907","tt0067741","Gordon Parks","66",6.6,19496,"N/A"
"4908","tt0098300","Zelda Barron","56",6.3,4399,"$6,957,975"
"4909","tt0102898","Bobcat Goldthwait","N/A",5.6,5283,"$115,103"
"4910","tt0138097","John Madden","87",7.1,225991,"$100,317,794"
"4911","tt0063592","Edward Dmytryk","51",5.6,3178,"N/A"
"4912","tt0029546","Mark Sandrich","N/A",7.5,7381,"N/A"
"4913","tt0256380","Bobby Farrelly, Peter Farrelly","48",6,135328,"$70,839,203"
"4914","tt1723811","Steve McQueen","72",7.2,196806,"$3,909,002"
"4915","tt0046303","George Stevens","80",7.6,41365,"N/A"
"4916","tt0023458","Josef von Sternberg","83",7.3,9099,"$8,066,000"
"4917","tt0300471","David Dobkin","58",6.2,107401,"$60,476,872"
"4918","tt0184894","Tom Dey","77",6.6,128624,"$56,937,502"
"4919","tt0286112","Stephen Chow","68",7.3,81446,"$489,600"
"4920","tt0307453","Bibo Bergeron, Vicky Jenson, Rob Letterman","48",6,184729,"$160,861,908"
"4921","tt2724064","Anthony C. Ferrante","N/A",3.3,50184,"N/A"
"4922","tt3062074","Anthony C. Ferrante","N/A",4,19479,"N/A"
"4923","tt3899796","Anthony C. Ferrante","N/A",4,13016,"N/A"
"4924","tt4831420","Anthony C. Ferrante","N/A",3.8,8380,"N/A"
"4925","tt0323944","Billy Ray","73",7.2,35923,"$2,220,008"
"4926","tt0365748","Edgar Wright","76",7.9,559365,"$13,542,874"
"4927","tt2872750","Mark Burton, Richard Starzak","81",7.3,41120,"$19,375,982"
"4928","tt0090009","Avi Nesher","N/A",4.7,1778,"N/A"
"4929","tt0160862","Robert Iscove","51",5.9,97109,"$63,366,989"
"4930","tt1767372","Peter Bogdanovich","45",6.1,27235,"$111,996"
"4931","tt0091939","Spike Lee","79",6.8,14803,"$7,137,502"
"4932","tt0454945","Andy Fickman","45",6.3,160977,"$33,741,133"
"4933","tt0098309","Susan Seidelman","45",5.6,17688,"$15,351,421"
"4934","tt0038934","Jean Yarbrough","N/A",5.2,2761,"N/A"
"4935","tt0384533","Spike Lee","30",5.3,7931,"$366,037"
"4936","tt1827358","Lisa Aschan","N/A",5.5,2360,"N/A"
"4937","tt0073697","William Girdler","N/A",5.6,1597,"N/A"
"4938","tt0942384","Jonah Markowitz","66",7.6,22804,"N/A"
"4939","tt1179069","Måns Mårlind, Björn Stein","28",6,34827,"N/A"
"4940","tt0988045","Guy Ritchie","57",7.6,634051,"$209,028,679"
"4941","tt0035317","Roy William Neill","N/A",6.5,6085,"N/A"
"4942","tt1515091","Guy Ritchie","48",7.4,456108,"$186,848,418"
"4943","tt0015324","Buster Keaton","N/A",8.2,50625,"$977,375"
"4944","tt0423169","Laurie Collyer","66",6.6,11859,"$199,176"
"4945","tt4262980","Hideaki Anno, Shinji Higuchi","67",6.8,28527,"$1,918,403"
"4946","tt0098319","Lewis Gilbert","52",7.2,8228,"$6,056,912"
"4947","tt0057495","Samuel Fuller","N/A",7.3,12310,"N/A"
"4948","tt0083067","Jim Sharman","36",5.7,5056,"N/A"
"4949","tt0465602","Michael Davis","49",6.6,151172,"$12,807,139"
"4950","tt0054389","François Truffaut","N/A",7.4,19564,"$21,124"
"4951","tt0822854","Antoine Fuqua","53",7.1,334939,"$47,003,582"
"4952","tt0338427","Anand Tucker","62",6.3,24197,"$10,284,523"
"4953","tt0091949","John Badham","50",6.6,62748,"$40,697,761"
"4954","tt0108122","Robert Altman","79",7.7,45315,"$6,110,979"
"4955","tt2370248","Destin Daniel Cretton","82",7.9,88288,"$1,013,100"
"4956","tt0367027","John Cameron Mitchell","64",6.4,33953,"$2,016,181"
"4957","tt0952682","Jeff Nichols","76",7.1,10701,"$46,026"
"4958","tt0044030","George Sidney","N/A",6.9,5057,"N/A"
"4959","tt0150662","Lukas Moodysson","73",7.5,52898,"$169,331"
"4960","tt0102915","Mark L. Lester","N/A",6.1,19292,"$2,275,557"
"4961","tt0114436","Paul Verhoeven","16",5,68897,"$20,350,754"
"4962","tt0126029","Andrew Adamson, Vicky Jenson","84",7.9,676275,"$268,163,011"
"4963","tt0298148","Andrew Adamson, Kelly Asbury, Conrad Vernon","75",7.3,463784,"$441,226,247"
"4964","tt0892791","Mike Mitchell","58",6.3,205792,"$238,736,787"
"4965","tt0413267","Chris Miller, Raman Hui","58",6.1,308157,"$322,719,944"
"4966","tt0492486","Paddy Breathnach","N/A",4.6,17035,"$2,863"
"4967","tt0440803","Banjong Pisanthanakun, Parkpoom Wongpoom","N/A",7,45765,"N/A"
"4968","tt1130884","Martin Scorsese","63",8.2,1304246,"$128,012,934"
"4969","tt3397884","Denis Villeneuve","82",7.6,429413,"$46,889,293"
"4970","tt2053463","Steven Soderbergh","75",7.1,189355,"$32,172,757"
"4971","tt0098325","Charles Lane","66",7.3,500,"$131,433"
"4972","tt0375063","Alexander Payne","94",7.5,192738,"$71,503,593"
"4973","tt2023690","Ben Wheatley","69",6.5,29025,"$61,782"
"4974","tt0286106","M. Night Shyamalan","59",6.8,364749,"$227,966,634"
"4975","tt0490215","Martin Scorsese","79",7.1,113826,"$7,100,177"
"4976","tt2070649","Hwang Dong-hyuk","N/A",8,17658,"N/A"
"4977","tt0384537","Christophe Gans","31",6.5,232149,"$46,982,632"
"4978","tt0938330","M.J. Bassett","16",4.9,64283,"$17,529,157"
"4979","tt1767382","Chris Kentis, Laura Lau","49",5.2,23188,"$12,754,783"
"4980","tt0075222","Mel Brooks","75",6.7,17525,"$36,145,695"
"4981","tt0070694","Theodore Gershuny","N/A",5.3,4374,"N/A"
"4982","tt0088117","Charles E. Sellier Jr.","31",5.8,16272,"$2,491,460"
"4983","tt0086312","Mike Nichols","64",7.1,20656,"$35,615,609"
"4984","tt1045658","David O. Russell","81",7.7,709927,"$132,092,958"
"4985","tt0075223","Arthur Hiller","41",6.9,20453,"$51,079,064"
"4986","tt1686313","Andreas Öhman","N/A",7,9473,"N/A"
"4987","tt0401792","Frank Miller, Quentin Tarantino, Robert Rodriguez","74",8,769955,"$74,103,820"
"4988","tt0458481","Frank Miller, Robert Rodriguez","46",6.5,162930,"$13,757,804"
"4989","tt0165982","Patrick Gilmore, Tim Johnson","48",6.7,55225,"$26,483,452"
"4990","tt0037280","John Cromwell, Edward F. Cline, Tay Garnett","N/A",7.5,4673,"N/A"
"4991","tt3470600","Garth Jennings, Christophe Lourdelet","59",7.1,171340,"$270,578,425"
"4992","tt3544112","John Carney","79",7.9,94455,"$3,237,118"
"4993","tt1948150","Rohit Shetty","N/A",6.8,17270,"$350,864"
"4994","tt0045152","Stanley Donen, Gene Kelly","99",8.3,242677,"$1,884,537"
"4995","tt0105414","Barbet Schroeder","63",6.4,38183,"$48,017,402"
"4996","tt0448120","Keith Samples","N/A",4.1,1536,"N/A"
"4997","tt0105415","Cameron Crowe","71",6.7,30673,"$18,471,850"
"4998","tt1922777","Scott Derrickson","53",6.8,254795,"$48,086,903"
"4999","tt0111201","John Duigan","64",5.9,10988,"$7,770,731"
"5000","tt0049762","Ernst Marischka","N/A",6.6,6758,"N/A"
"5001","tt2062969","Ursula Meier","81",7,6922,"$154,659"
"5002","tt0105417","Emile Ardolino","51",6.5,100143,"$139,605,150"
"5003","tt0108147","Bill Duke","38",5.6,54773,"$57,319,029"
"5004","tt0111205","Nancy Meckler","N/A",6.6,3458,"$217,881"
"5005","tt0070698","Brian De Palma","70",6.9,18466,"N/A"
"5006","tt1850457","Jason Moore","58",6,67158,"$87,044,645"
"5007","tt0474361","Florence Ayisi, Kim Longinotto","71",7.3,411,"$33,312"
"5008","tt1172203","Nina Paley","93",7.6,4765,"N/A"
"5009","tt0120828","Ivan Reitman","51",5.9,79084,"$74,339,294"
"5010","tt0108149","Fred Schepisi","72",6.8,21462,"$6,405,918"
"5011","tt0084690","Daniel Petrie","45",5.9,3054,"$20,225,989"
"5012","tt0088128","John Hughes","61",7,117449,"$23,686,027"
"5013","tt0372832","Johnny Martin","N/A",2.1,2017,"N/A"
"5014","tt1425933","Nick Whitfield","N/A",6.7,2005,"N/A"
"5015","tt0964586","Anthony Fabian","62",6.9,3543,"N/A"
"5016","tt2881698","Devin McGinn, Steve Berg","N/A",5.1,4681,"N/A"
"5017","tt0022397","Norman Taurog","N/A",6.3,837,"N/A"
"5018","tt0346156","Kerry Conran","64",6.1,85256,"$37,762,677"
"5019","tt0405325","Mike Mitchell","62",6.3,88332,"$63,946,815"
"5020","tt1074638","Sam Mendes","81",7.8,697553,"$304,360,277"
"5021","tt1638350","Julie Delpy","N/A",6.4,2049,"N/A"
"5022","tt1564585","Colin Strause, Greg Strause","26",4.5,90237,"$21,393,620"
"5023","tt0102943","Richard Linklater","69",7,22055,"$1,228,108"
"5024","tt0187512","Melanie Mayron","44",5,5680,"N/A"
"5025","tt0076723","George Roy Hill","61",7.3,38051,"$28,000,000"
"5026","tt0070641","Marco Bellocchio","N/A",7.4,1346,"N/A"
"5027","tt0093991","Ken Dixon","N/A",4.4,1780,"N/A"
"5028","tt0133189","James Merendino","50",7.4,30398,"$299,569"
"5029","tt0804529","Alex Rivera","59",6,6525,"$80,136"
"5030","tt1437358","Jaume Balagueró","70",7.2,43278,"N/A"
"5031","tt0070707","Woody Allen","77",7.1,43349,"$18,344,729"
"5032","tt0117665","Barry Levinson","49",7.5,224429,"$53,315,285"
"5033","tt0053285","Les Clark, Clyde Geronimi, Eric Larson","85",7.2,149912,"$51,600,000"
"5034","tt1588398","Julia Leigh","57",5.3,33013,"$36,578"
"5035","tt3165612","Leslye Headland","64",6.5,44459,"$819,431"
"5036","tt2286988","Nicole Gomez Fisher","N/A",5.6,245,"N/A"
"5037","tt0108160","Nora Ephron","72",6.8,177294,"$126,808,165"
"5038","tt1683921","Frédéric Jardin","75",6.6,4914,"$3,358"
"5039","tt0368975","Joe Nussbaum","33",5.3,16897,"$9,436,390"
"5040","tt2077851","Mike Birbiglia, Seth Barrish","71",6.7,11949,"$2,266,067"
"5041","tt0162661","Tim Burton","65",7.3,362147,"$101,071,502"
"5042","tt0069281","Joseph L. Mankiewicz","N/A",8,48106,"$4,081,254"
"5043","tt0120148","Peter Howitt","59",6.7,67867,"$11,841,544"
"5044","tt0439815","James Gunn","69",6.5,83194,"$7,802,450"
"5045","tt0108162","Phillip Noyce","38",5,31716,"$36,300,000"
"5046","tt2537390","Don Argott, Sheena M. Joyce","52",5.8,2793,"$22,272"
"5047","tt3205376","John Maclean","72",6.9,46039,"$229,094"
"5048","tt1010048","Danny Boyle, Loveleen Tandan","84",8,845335,"$141,319,928"
"5049","tt0120831","Tamara Jenkins","69",6.6,13250,"$5,502,773"
"5050","tt0074152","François Truffaut","N/A",7.6,6037,"$38,805"
"5051","tt0122718","Joe Dante","N/A",6.2,100239,"$54,682,547"
"5052","tt1429392","Ed Gass-Donnelly","66",5.9,2962,"$31,133"
"5053","tt2536428","Kim Chapiron","N/A",5.8,1398,"N/A"
"5054","tt0192618","LeVar Burton","N/A",6.1,7637,"N/A"
"5055","tt2063781","James Ponsoldt","71",6.7,17144,"$376,597"
"5056","tt0062281","Desmond Davis","N/A",6,586,"$632,200"
"5057","tt0048641","Ingmar Bergman","N/A",7.7,13843,"N/A"
"5058","tt2025667","Michael J. Gallagher","25",3.4,9236,"N/A"
"5059","tt0780608","Gregg Araki","71",5.7,17973,"$9,397"
"5060","tt0120152","Bille August","45",6.3,14629,"$2,372,903"
"5061","tt0084698","Susan Seidelman","72",6.7,2289,"N/A"
"5062","tt0120321","Chris Eyre","76",7.2,11908,"$6,745,362"
"5063","tt0475394","Joe Carnahan","45",6.6,146440,"$35,787,686"
"5064","tt0120832","Brian De Palma","52",6.1,82651,"$55,591,409"
"5065","tt0417148","David R. Ellis","58",5.5,140104,"$34,020,814"
"5066","tt0208092","Guy Ritchie","55",8.2,854836,"$30,328,156"
"5067","tt2334871","Jonathan Levine","45",4.6,35912,"$45,852,178"
"5068","tt0105435","Phil Alden Robinson","65",7.1,59410,"$51,432,691"
"5069","tt0448124","Marc Evans","54",7.4,12869,"$26,651"
"5070","tt0281373","Brian Levant","29",5.2,27341,"$81,172,560"
"5071","tt1541995","Wayne Wang","42",6.1,3829,"$1,348,205"
"5072","tt1735898","Rupert Sanders","57",6.1,290884,"$155,332,381"
"5073","tt0029583","William Cottrell, David Hand, Wilfred Jackson","95",7.6,200347,"$184,925,486"
"5074","tt0055458","Walter Lang, Frank Tashlin","N/A",5.2,1109,"N/A"
"5075","tt0119227","Michael Cohn","N/A",6.1,10826,"N/A"
"5076","tt3774114","Oliver Stone","58",7.3,153178,"$21,587,519"
"5077","tt1706620","Bong Joon Ho","84",7.1,362054,"$4,563,650"
"5078","tt1735853","Malu De Martino","N/A",6.2,500,"N/A"
"5079","tt0108174","Thomas Schlamme","54",6.4,39858,"$11,585,483"
"5080","tt0036367","Mark Sandrich","N/A",7.5,1806,"N/A"
"5081","tt1766094","Tom Vaughan","N/A",5,20473,"N/A"
"5082","tt0102951","Michael Hoffman","65",6.6,16547,"$36,489,888"
"5083","tt0307479","Steven Soderbergh","65",6.2,83583,"$14,973,382"
"5084","tt0069293","Andrei Tarkovsky","90",8,91932,"$22,168"
"5085","tt0324013","Frank Pierson","N/A",7.8,6955,"N/A"
"5086","tt0076734","Paul Verhoeven","N/A",7.6,13238,"N/A"
"5087","tt0970452","M.J. Bassett","48",6.1,74169,"N/A"
"5088","tt0052218","Vincente Minnelli","68",7.3,6671,"N/A"
"5089","tt2201221","Daisy von Scherler Mayer","48",4.6,3694,"N/A"
"5090","tt0053291","Billy Wilder","98",8.2,267900,"N/A"
"5091","tt0218616","Simon Cellan Jones","N/A",6.5,1289,"N/A"
"5092","tt0078295","John Carpenter","N/A",6.6,4541,"N/A"
"5093","tt0244970","Tony Goldwyn","32",6,26591,"$27,343,067"
"5094","tt1978532","Rob Pearlstein","52",5.8,8041,"N/A"
"5095","tt1172206","Shane Meadows","77",6.8,6490,"N/A"
"5096","tt0337741","Nancy Meyers","66",6.7,122888,"$124,728,738"
"5097","tt2461126","Paul Harrill","73",6.5,404,"N/A"
"5098","tt1421051","Sofia Coppola","67",6.3,45132,"$1,785,645"
"5099","tt0081534","Jeannot Szwarc","29",7.2,30081,"$9,709,597"
"5100","tt3139072","Ethan Spaulding","N/A",6.7,25260,"N/A"
"5101","tt0061856","Jun Fukuda","N/A",5.2,5009,"N/A"
"5102","tt0845046","Garth Jennings","66",7,32100,"$1,785,505"
"5103","tt0362165","Lawrence Guterman","20",2.2,56682,"$17,018,422"
"5104","tt0108188","Takeshi Kitano","73",7.5,21602,"N/A"
"5105","tt1865505","Tomm Moore","85",8,58970,"$857,522"
"5106","tt0038969","Harve Foster, Wilfred Jackson","54",7,14115,"$37,459,346"
"5107","tt0210299","Maggie Greenwald","63",7.3,3555,"$3,059,834"
"5108","tt0237765","Kazunori Ikegami, Gary Lipkowitz","N/A",6.3,2078,NA
"5109","tt0084707","Alan J. Pakula","68",7.5,48735,"$30,036,000"
"5110","tt0426578","Marc Rothemund","76",7.6,27831,"$680,331"
"5111","tt0086340","Jack Hill","N/A",4.4,2339,"N/A"
"5112","tt0204640","Del Shores","47",6.7,3286,"$1,111,273"
"5113","tt1232783","Stewart Hendler","24",5.1,31069,"$11,965,282"
"5114","tt0120169","George Tillman Jr.","68",7,8300,"$43,700,855"
"5115","tt1244668","Fatih Akin","76",7.2,38689,"$276,901"
"5116","tt0367085","Jessy Terrero","33",4.5,23397,"$14,190,750"
"5117","tt1596346","Sean McNamara","53",7,50172,"$43,853,424"
"5118","tt1748207","Zal Batmanglij","67",6.6,22186,"$408,015"
"5119","tt1278449","Ola Simonsson, Johannes Stjärne Nilsson","72",7.2,9574,"$24,565"
"5120","tt0945513","Duncan Jones","74",7.5,521587,"$54,712,227"
"5121","tt0052225","Joshua Logan","N/A",6.8,9025,"$458,000"
"5122","tt0158983","Trey Parker","73",7.7,205769,"$52,037,603"
"5123","tt0083111","Walter Hill","63",7.1,20007,"$5,000,000"
"5124","tt0405336","Richard Kelly","44",5.3,39237,"$275,380"
"5125","tt1798684","Antoine Fuqua","57",7.3,238611,"$52,421,953"
"5126","tt4258698","Richard Tanne","74",6.3,11115,"$6,304,223"
"5127","tt0070723","Richard Fleischer","66",7,65827,"N/A"
"5128","tt5254640","Andrew Ahn","76",6.1,1279,"$38,578"
"5129","tt0186566","Clint Eastwood","73",6.5,82233,"$90,464,773"
