"VIN","make","model","model_year","fuel_type","GVWR"
"jn8as5mv8ew714291","NISSAN","Rogue Select","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3c6trvcg9ee105327","RAM","Promaster 2500","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"3c6trvag9ee105184","RAM","Promaster 1500","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"jf1gr7e63eg261038","SUBARU","Impreza","2014","",""
"3n1cn7ap8fl800773","NISSAN","Versa","2015","Gasoline",""
"jh4cu2f41ec001704","ACURA","TSX","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"wa1vfafl7da184634","AUDI","A4 allroad","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"1g6ds1e36d0167301","CADILLAC","CTS","2013","Gasoline",""
"3gntkge78dg214006","CHEVROLET","Avalanche","2013","Flexible Fuel Vehicle (FFV)","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"3gnmcge02dg284556","CHEVROLET","Avalanche","2013","Flexible Fuel Vehicle (FFV)","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"3gnal3ekxds581147","CHEVROLET","Captiva Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal2ek7ds642528","CHEVROLET","Captiva Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal2ek9ds639601","CHEVROLET","Captiva Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal2ek1ds628236","CHEVROLET","Captiva Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal4ek6ds553688","CHEVROLET","Captiva Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal3ek6ds596812","CHEVROLET","Captiva Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"1gcwgffaxd1176482","CHEVROLET","Express","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1gcwgffa1d1190321","CHEVROLET","Express","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"2c4rc1bg6dr777714","CHRYSLER","Town and Country","2013","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg1dr658114","CHRYSLER","Town and Country","2013","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bgxdr630215","CHRYSLER","Town and Country","2013","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg4dr744677","CHRYSLER","Town and Country","2013","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg1dr554920","CHRYSLER","Town and Country","2013","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1ftne2ew0dda97148","FORD","E-250","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne1ew8dda01308","FORD","E-150","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne2ew7dda28442","FORD","E-250","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne2ew5ddb06992","FORD","E-250","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1fbne3bl5dda99420","FORD","E-350","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne2ew2ddb10434","FORD","E-250","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne1ew4dda01404","FORD","E-150","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1fbss3bl5dda73976","FORD","E-350","2013","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ftne1ew0ddb11169","FORD","E-150","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne2ew0ddb06768","FORD","E-250","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne2ew8dda80534","FORD","E-250","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne2ew2ddb06965","FORD","E-250","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne1ew2dda28441","FORD","E-150","2013","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"wba6b2c57ed129518","BMW","650i","2014","Gasoline",""
"2g4gv5ek3e9295563","BUICK","Regal","2014","Gasoline",""
"1ft7w2bt8deb17818","FORD","F-250","2013","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2bt9dea37203","FORD","F-250","2013","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2bt7deb11055","FORD","F-250","2013","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1fadp3l97dl364547","FORD","Focus","2013","Gasoline",""
"1fadp3l9xdl351839","FORD","Focus","2013","Gasoline",""
"3fa6p0lu8dr108995","FORD","Fusion","2013","Gasoline",""
"3fa6p0su2dr365698","FORD","Fusion","2013","Electric",""
"3fa6p0lu0dr217757","FORD","Fusion","2013","Gasoline",""
"3fa6p0lu3dr174824","FORD","Fusion","2013","Gasoline",""
"3fa6p0lu1dr312697","FORD","Fusion","2013","Gasoline",""
"3fa6p0lu8dr195149","FORD","Fusion","2013","Gasoline",""
"3fa6p0lu8dr312700","FORD","Fusion","2013","Gasoline",""
"nm0ls6bn8dt149843","FORD","Transit Connect","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"1zvbp8jz7d5243455","FORD","Mustang","2013","Gasoline",""
"2g4gv5ekxe9298928","BUICK","Regal","2014","Gasoline",""
"jn1cv6arxdm350851","INFINITI","G37","2013","Gasoline",""
"jn1cv6ar6dm760546","INFINITI","G37","2013","Gasoline",""
"jn1cv6ar8dm750844","INFINITI","G37","2013","Gasoline",""
"5n1al0mn8dc331894","INFINITI","JX35","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthbk1gg0d2008099","LEXUS","ES","2013","Gasoline",""
"2t2bk1ba5dc208428","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthbe1bl1d5026914","LEXUS","GS","2013","Gasoline",""
"2t2bk1ba7dc189381","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1ba5dc199617","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jtjbc1ba4d2056686","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthce1blxd5000753","LEXUS","GS","2013","Gasoline",""
"jthbe1bl8d5001816","LEXUS","GS","2013","Gasoline",""
"jtjhy7ax2d4106722","LEXUS","LX","2013","Gasoline","Class 2: 6,001 - 10,000 lb (2,722 - 4,536 kg)"
"jtjhy7axxd4090365","LEXUS","LX","2013","Gasoline","Class 2: 6,001 - 10,000 lb (2,722 - 4,536 kg)"
"jtjzb1ba3d2413227","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1ba2dc168115","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthce1bl6d5011913","LEXUS","GS","2013","Gasoline",""
"jthbk1gg2d2005348","LEXUS","ES","2013","Gasoline",""
"jtjhy7ax1d4126461","LEXUS","LX","2013","Gasoline","Class 2: 6,001 - 10,000 lb (2,722 - 4,536 kg)"
"2t2zk1ba7dc098173","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthbf5c23d5188604","LEXUS","IS","2013","Gasoline",""
"jtjhy7ax3d4092703","LEXUS","LX","2013","Gasoline","Class 2: 6,001 - 10,000 lb (2,722 - 4,536 kg)"
"2t2zk1ba1dc089744","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2zk1ba6dc121779","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthbe1bl1d5000474","LEXUS","GS","2013","Gasoline",""
"2t2zk1baxdc115189","LEXUS","RX","2013","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthbk1gg3d2054672","LEXUS","ES","2013","Gasoline",""
"jthbk1gg4d2030879","LEXUS","ES","2013","Gasoline",""
"wmwsv3c5xdt389587","MINI","Hardtop","2013","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"wmwsv3c50dt393034","MINI","Hardtop","2013","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"wmwsv3c57dt389711","MINI","Hardtop","2013","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"3gnal4ek3es631605","CHEVROLET","Captiva Sport","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"4a4ap3au1de017300","MITSUBISHI","Outlander Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"4a4ap4au5de020254","MITSUBISHI","Outlander Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"4a4ap3au4de023785","MITSUBISHI","Outlander Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"4a4ap4au7de013287","MITSUBISHI","Outlander Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"4a4ap4au8de001214","MITSUBISHI","Outlander Sport","2013","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jn8az2kr9dt301649","NISSAN","Cube","2013","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"wp0ca2a88ds114171","PORSCHE","Boxster","2013","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"wp0ca2a81ds113251","PORSCHE","Boxster","2013","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"jf1gv8j69dl013616","SUBARU","Impreza","2013","",""
"jf1gv8j66dl019602","SUBARU","Impreza","2013","",""
"3gnal3ek8es622991","CHEVROLET","Captiva Sport","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal4ek8es622981","CHEVROLET","Captiva Sport","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal4ek3es510766","CHEVROLET","Captiva Sport","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal2ek2es598651","CHEVROLET","Captiva Sport","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"1g1yf3d77e5114008","CHEVROLET","Corvette","2014","Gasoline",""
"3gnal3ekxes648511","CHEVROLET","Captiva Sport","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3gnal4ek4es549205","CHEVROLET","Captiva Sport","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"3vwpp7aj0dm620910","VOLKSWAGEN","Jetta SportWagen","2013","Gasoline",""
"3vwml7aj2dm628876","VOLKSWAGEN","Jetta SportWagen","2013","Diesel",""
"3vw637ajxdm295383","VOLKSWAGEN","Jetta","2013","Gasoline",""
"3vwpp7aj9dm647832","VOLKSWAGEN","Jetta SportWagen","2013","Gasoline",""
"wvwev7ajxdw004535","VOLKSWAGEN","Golf GTI","2013","Gasoline",""
"scbfr7zaxcc070647","BENTLEY","Continental","2012","Flexible Fuel Vehicle (FFV)","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"3gnal3e51cs613413","CHEVROLET","Captiva Sport","2012","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"2c4rc1bg0cr275957","CHRYSLER","Town and Country","2012","Flexible Fuel Vehicle (FFV)","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"3c4pddfg8ct218922","DODGE","Journey","2012","Flexible Fuel Vehicle (FFV)","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"1ft8w3bt2cec79100","FORD","F-350","2012","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ftne1ew6cdb36463","FORD","E-150","2012","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1fbne3bl7cda61332","FORD","E-350","2012","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ft7w3bt7ceb82888","FORD","F-350","2012","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft8w3dt7ced18292","FORD","F-350","2012","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ft8w3dt1ceb32666","FORD","F-350","2012","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ftne1ew7cdb38271","FORD","E-150","2012","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ft7w2b63cec17687","FORD","F-250","2012","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2bt7cec54456","FORD","F-250","2012","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2b60ceb40065","FORD","F-250","2012","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7x2bt9ced18834","FORD","F-250","2012","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2bt0ced02654","FORD","F-250","2012","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"jn8as1mw4cm150925","INFINITI","FX35","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ar1cm972852","INFINITI","G37","2012","Gasoline",""
"1gcwgffa8e1191886","CHEVROLET","Express","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1gcsgafx1e1152756","CHEVROLET","Express","2014","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"1gcsgafx1e1189967","CHEVROLET","Express","2014","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jthbk1eg6c2478882","LEXUS","ES","2012","Gasoline",""
"jthbk1eg5c2486570","LEXUS","ES","2012","Gasoline",""
"2t2bk1ba9cc124076","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1ba8cc140172","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1ba4cc148379","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jtjbc1ba0c2435943","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1ba8cc121654","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1baxcc140481","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1ba7cc126473","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jtjbc1ba1c2428242","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1ba8cc138373","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthcl5ef1c5014865","LEXUS","LS","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1ba3cc137227","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthcf5c28c2035849","LEXUS","IS","2012","Gasoline",""
"4a32b2ff8ce022536","MITSUBISHI","Galant","2012","Gasoline",""
"2g1wc5e38e1162688","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e39e1157098","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e33e1118961","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e3xe1164951","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e3xe1164669","CHEVROLET","Impala","2014","Gasoline",""
"2c4rc1bg0er363345","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1n6bf0kl0cn109884","NISSAN","NV","2012","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"jn8af5mv5ct107719","NISSAN","Juke","2012","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jn1az0cp5ct019801","NISSAN","Leaf","2012","Electric",""
"jtdkn3dp0c3016558","TOYOTA","Prius Plug-in","2012","Electric",""
"3vwpp7aj0cm633347","VOLKSWAGEN","Jetta SportWagen","2012","Gasoline",""
"2g1wb5e30e1138985","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e35e1123818","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e3xe1153123","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e35e1136601","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e38e1130388","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e33e1124885","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e38e1118404","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e37e1170560","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e32e1161362","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e33e1127673","CHEVROLET","Impala","2014","Gasoline",""
"1g6dp1ed8b0112761","CADILLAC","CTS","2011","Gasoline",""
"1g6dl1ed1b0151770","CADILLAC","CTS","2011","Gasoline",""
"2a4rr6dg5br609076","CHRYSLER","Town and Country","2011","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a4rr5dg8br718500","CHRYSLER","Town and Country","2011","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a4rr5dgxbr782277","CHRYSLER","Town and Country","2011","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1fbss3bl4bdb08696","FORD","E-350","2011","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ftne1ew8bda58640","FORD","E-150","2011","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"2g1wc5e35e1169730","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e35e1147274","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e38e1117556","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e3xe1134259","CHEVROLET","Impala","2014","Gasoline",""
"1ft7w2bt7beb30878","FORD","F-250","2011","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2a62bea90804","FORD","F-250","2011","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2bt1beb49068","FORD","F-250","2011","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7x2bt5beb67912","FORD","F-250","2011","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ft7w2bt7bea00986","FORD","F-250","2011","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1zvbp8js1b5132481","FORD","Mustang","2011","Gasoline",""
"nm0ls7an8bt065171","FORD","Transit Connect","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"1gks2gej7br111385","GMC","Yukon","2011","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn8az2nc4b9301186","INFINITI","QX56","2011","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jthbk1eg7b2455559","LEXUS","ES","2011","Gasoline",""
"jthcf5c23b5051874","LEXUS","IS","2011","Gasoline",""
"jthcf5c2xb5046364","LEXUS","IS","2011","Gasoline",""
"jthce1ks5b0029000","LEXUS","GS","2011","Gasoline",""
"jtjbm7fx7b5018198","LEXUS","GX","2011","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2g1wc5e30e1182577","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e34e1111601","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e38e1181762","CHEVROLET","Impala","2014","Gasoline",""
"2t2bk1ba4bc114344","LEXUS","RX","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"wmwsu3c55bt251326","MINI","Hardtop","2011","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"wmwsu3c54bt094677","MINI","Hardtop","2011","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"jthcl5ef8b5011119","LEXUS","LS","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"wmwsv3c54bty11608","MINI","Hardtop","2011","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"4m2cn8hg4bkj04457","MERCURY","Mariner","2011","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"4m2cn8hg6bkj05660","MERCURY","Mariner","2011","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jn8az2kr4bt210141","NISSAN","Cube","2011","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"jn8az2kr3bt201253","NISSAN","Cube","2011","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"jn8az2kr0bt203638","NISSAN","Cube","2011","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"3vwpl7aj3bm613975","VOLKSWAGEN","Jetta SportWagen","2011","Diesel",""
"1g1zb5eb5af250883","CHEVROLET","Malibu","2010","Gasoline",""
"2a4rr5d13ar232459","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a4rr5d19ar253039","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a4rr5d10ar235321","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a4rr5d19ar232367","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1fbss3bl9ada64659","FORD","E-350","2010","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1d7rb1ctxas189877","DODGE","Ram","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1ftss3el9ada46623","FORD","E-350","2010","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1d7rv1ct6as168077","DODGE","Ram","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d7rv1gp2as232113","DODGE","Ram","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d7rb1ct7as250585","DODGE","Ram","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d7rb1gp2as101319","DODGE","Ram","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1ftsw2b56aea31947","FORD","F-250","2010","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ftsw2br3aea44030","FORD","F-250","2010","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"3gnal3ek5es639716","CHEVROLET","Captiva Sport","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jthbe5c20a5024886","LEXUS","IS","2010","Gasoline",""
"2t2bk1ba1ac038550","LEXUS","RX","2010","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jtjzk1ba7a2407734","LEXUS","RX","2010","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthbk1eg1a2372031","LEXUS","ES","2010","Gasoline",""
"jthff2c29a2511969","LEXUS","IS","2010","Gasoline",""
"jthbk1eg0a2385515","LEXUS","ES","2010","Gasoline",""
"knagg4a85a5412146","KIA","Optima","2010","Gasoline",""
"2t2zk1ba4ac008599","LEXUS","RX","2010","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthcf5c29a5043597","LEXUS","IS","2010","Gasoline",""
"jthce1ks8a0025327","LEXUS","GS","2010","Gasoline",""
"2t2bk1ba8ac062957","LEXUS","RX","2010","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthce1ks3a0025137","LEXUS","GS","2010","Gasoline",""
"2t2bk1ba9ac007577","LEXUS","RX","2010","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthbf5c23a5114787","LEXUS","IS","2010","Gasoline",""
"wmwms3c50atz85269","MINI","Cooper Convertible","2010","Gasoline",""
"3mehm0ha9ar665726","MERCURY","Milan","2010","Gasoline",""
"4m2en4he6auj02633","MERCURY","Mountaineer","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"4m2cn8hg1akj13163","MERCURY","Mariner","2010","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
